gene	panel_id	enhancer	interval_id	initial_rho	pvalue_one_tailed_positive	distance_to_tss	abs_distance_to_tss	latent_state_rho	mean_abs_diff	mean_abs_logfc	residual_std	diff_structure_score	logfc_structure_score	residual_structure_score	difference_structure_score
zfand5a	E3	chr5:25613346-25613846	5-25613346-25613846	0.050041916753140965	3.0387353369237764e-14	-67246	67246	-0.07023735165612344	0.4132643242791903	5.549315354018195	0.19205647611894622	0.4972272979368448	5.930196057393675	0.19205647611894622	1.748659700164788
zfand5a	E4	chr5:25617109-25617609	5-25617109-25617609	0.09865498869545522	5.02062541259131e-50	-63483	63483	-0.03182421744966219	0.35955213758087207	3.3820211409508723	0.22199020888641163	0.40179170853239315	3.6268459516953966	0.2308304689730461	1.1482188354773726
zfand5a	E5	chr5:25624571-25625071	5-25624571-25625071	0.13982492872928756	8.425088599849257e-99	-56021	56021	0.09069639491696456	0.33811717422775617	3.264017220999845	0.21119219975036568	0.38007959238455313	3.309732696508735	0.22003715986713845	1.0564780170345034
zfand5a	E6	chr5:25630924-25631424	5-25630924-25631424	0.1155484874365505	5.856095356036815e-68	-49668	49668	0.019855627862604468	0.33599589123192813	2.9996195911586048	0.212736260730859	0.3810362654307236	3.146461903452692	0.21533754729214197	1.0143981235877122
zfand5a	E7	chr5:25632310-25632810	5-25632310-25632810	0.06447109591682414	1.9288799639715685e-22	-48282	48282	-0.10976519835273912	0.41270785352281136	5.117190361984401	0.19205047966448865	0.4862658009731381	5.210872643457405	0.19293473625484012	1.5647516389428004
zfand5a	E8	chr5:25632847-25633347	5-25632847-25633347	0.02971143620295542	4.195158612377991e-06	-47745	47745	0.033882276387125904	0.39942673440018206	5.035628192559027	0.20327985371666607	0.4672098152654424	5.243322724622546	0.21432056985304007	1.5727268067103775
zfand5a	E9	chr5:25636980-25637480	5-25636980-25637480	0.10709904977907009	1.2477083506032081e-58	-43612	43612	0.028978069552120393	0.36173865478268324	3.672363446384571	0.20648748797023753	0.4094103558138729	3.672363446384571	0.2151773101580831	1.157167062477021
zfand5a	E10	chr5:25671740-25672240	5-25671740-25672240	0.09749058450677836	6.780115892409366e-49	-8852	8852	0.01220898320559452	0.4043077389930513	5.609368474515742	0.1941792870966981	0.4710012430790266	5.811197772860874	0.198797700224163	1.7107791355252862
zfand5a	E11	chr5:25675465-25675965	5-25675465-25675965	0.06356075189281578	7.2856337546861885e-22	-5127	5127	0.06839911280689455	0.2855159697069144	1.8536462430077594	0.22795262781309786	0.31455620020684566	1.9378581788061817	0.23443377655909228	0.692338846579966
zfand5a	E12	chr5:25678003-25678503	5-25678003-25678503	0.05569158383020045	3.268441433892016e-17	-2589	2589	0.01774819001452726	0.2529504894464798	1.2509074985396382	0.21865283370485797	0.27414267154035993	1.3233014813219097	0.21865283370485797	0.5170109307433217
zfand5a	E13	chr5:25686784-25687284	5-25686784-25687284	0.3034255843663517	0.0	6192	6192	0.34025006024134813	0.22174906932232044	1.1967074695462236	0.2178997179914587	0.23263730960807116	1.2870848353752498	0.2232611593111381	0.49296753844593927
zfand5a	E14	chr5:25687759-25688259	5-25687759-25688259	0.10454473616429785	5.950036975270131e-56	7167	7167	0.07793643866192726	0.4040075036404468	5.5102248410165195	0.1857395609072365	0.4887027576248754	5.76949986442119	0.18816396286081447	1.7037134561565328
zfand5a	E15	chr5:25694571-25695071	5-25694571-25695071	0.11952629823075041	1.3362928394362827e-72	13979	13979	0.04978506179828392	0.36360019276384853	4.115203983506511	0.22129539997417666	0.430431967357494	4.502016635280399	0.22833945589827062	1.3775957553274922
zfand5a	E16	chr5:25695926-25696426	5-25695926-25696426	0.33349921523649834	0.0	15334	15334	0.2954476402315738	0.19803463614145553	0.7199916914925257	0.19382882471319512	0.19961439367350237	0.7416462632159514	0.19627465710614214	0.33395345326053855
zfand5a	E17	chr5:25696617-25697117	5-25696617-25697117	0.15516841381144816	1.9960587443387055e-121	16025	16025	0.08654052295350706	0.33219935405852885	3.168660954967882	0.21988644659212034	0.38279227177127356	3.308085711503015	0.22787173862534285	1.0598934451031332
zfand5a	E18	chr5:25698150-25698650	5-25698150-25698650	0.10018277806657053	1.5736231685116138e-51	17558	17558	0.09980517576169055	0.3343499756385785	3.210704930793943	0.23162787025845422	0.36658814328435463	3.2772312596468276	0.23498703994590997	1.0481885362065173
zfand5a	E19	chr5:25700607-25701107	5-25700607-25701107	0.20116426674058693	3.443424999461407e-204	20015	20015	0.15655176032741788	0.27627018167128775	1.8135656923454517	0.21663727762880586	0.2926165271849995	1.86069949296573	0.21764161358820996	0.6583960488713058
zfand5a	E20	chr5:25702534-25703034	5-25702534-25703034	0.03266985852497761	4.821415096240909e-07	21942	21942	-0.027348705237206273	0.37140377526636964	3.9782992306338687	0.2196497196496362	0.4225786191160626	4.083382475652789	0.22958022432272265	1.270230145072575
zfand5a	E21	chr5:25703748-25704248	5-25703748-25704248	0.10925142822694148	6.140301050675487e-61	23156	23156	0.0802821464812363	0.26363975946899293	0.8586333754419277	0.13441258404713097	0.2808384311630117	0.9158849872430147	0.13539315578937788	0.38869422380224067
zfand5a	E22	chr5:25706321-25706821	5-25706321-25706821	0.0957824636945389	2.9178716926008792e-47	25729	25729	0.07724025053220827	0.2488022443602622	1.250852669432268	0.21568571607171313	0.26136515417006984	1.255530024426015	0.21568571607171313	0.4939185683996313
zfand5a	E23	chr5:25707623-25708123	5-25707623-25708123	0.10397440973518601	2.3099209218516602e-55	27031	27031	0.05584726460243736	0.35550626871301594	3.679298843980524	0.2218961847078536	0.4025189345098624	3.7027345656409882	0.22627042617230628	1.1658858643744994
zfand5a	E24	chr5:25736963-25737463	5-25736963-25737463	0.03055996061492186	2.2998647708858835e-06	56371	56371	0.02544394377703524	0.37847362851354127	4.466009469757251	0.2038112895975216	0.442706539468708	4.544032891711723	0.20804347424521863	1.3859060547012403
zfand5a	E25	chr5:25755222-25755722	5-25755222-25755722	0.04386671252075231	2.365704519204204e-11	74630	74630	0.012279422650985016	0.3706906843826012	3.962622341806671	0.22156794348756428	0.4213181516957658	2.2784584214796424	0.23140310883946996	0.8191329541420315
zfand5a	E26	chr5:25776671-25777171	5-25776671-25777171	0.017802712527774184	0.0038040315179861343	96079	96079	-0.017655591733723407	0.4097440209016444	5.443746799157956	0.19433317820635465	0.47317382997344465	5.622929869340878	0.19433317820635465	1.6630186116968213
zgc:113372	E1	chr17:49538397-49538897	17-49538397-49538897	0.07474462103307689	1.6165108589007656e-29	-98610	98610	-0.01673524317943439	0.23451886293650812	4.251996308997098	0.23037529246069952	0.23451886293650812	4.251996308997098	0.13054599906106307	1.2024977220952497
zgc:113372	E2	chr17:49544872-49545372	17-49544872-49545372	0.023789260408707828	0.00018074389943368254	-92135	92135	0.000400762493742153	0.21140499537888435	4.340136861236204	0.17704457829994644	0.13417250042761575	4.360204877204691	0.08912382418863768	1.1749135579382421
zgc:113372	E3	chr17:49559238-49559738	17-49559238-49559738	0.06199622673022067	6.84629921379693e-21	-77769	77769	0.13307471439812862	0.20550792193560763	3.4517862378016844	0.22402366972568977	0.20550792193560763	3.4517862378016844	0.22402366972568977	1.0235580126286556
zgc:113372	E4	chr17:49562968-49563468	17-49562968-49563468	0.024502273199749774	0.00011955710077086886	-74039	74039	-0.030314563638430207	0.23004701468158578	4.062786599292106	0.22023733065252613	0.23004701468158578	4.062786599292106	0.2274276523815608	1.187315134029207
zgc:113372	E5	chr17:49569935-49570435	17-49569935-49570435	0.07418220056004012	4.1959412293662105e-29	-67072	67072	0.02954030165672471	0.2171965604798468	3.701517654534791	0.21466761672068738	0.21996355561439007	3.701517654534791	0.1976050557395615	1.0825266053883003
zgc:113372	E6	chr17:49629411-49629911	17-49629411-49629911	0.04061069913953325	5.631677518715799e-10	-7596	7596	-0.0026422872605858863	0.22473659641633337	4.245089520928579	0.21611971240485625	0.22571750015994457	4.324084814103344	0.1312262845924855	1.2172374031971835
zgc:113372	E7	chr17:49630575-49631075	17-49630575-49631075	0.015816964807928033	0.008864192554180455	-6432	6432	-0.05155591765271117	0.2183685764850906	4.6958978347203475	0.16854111020888154	0.2183685764850906	4.6958978347203475	0.17399667359410292	1.3222207250320592
zgc:113372	E8	chr17:49633477-49633977	17-49633477-49633977	0.09808820489939879	1.789461504915921e-49	-3530	3530	0.11463528086723776	0.2102643844718813	4.413723224832264	0.19174594907812398	0.21335178580538064	4.413723224832264	0.19227612859781135	1.2560681655394523
zgc:113372	E9	chr17:49640922-49641422	17-49640922-49641422	0.07514892485092346	8.107064877754544e-30	3915	3915	-0.013570470652985833	0.21872694498106646	4.67348861927107	0.1830868383531261	0.21872694498106646	4.67348861927107	0.18436421722848131	1.3203904088401626
zgc:113372	E10	chr17:49646817-49647317	17-49646817-49647317	0.0683777343619598	5.2042336462817585e-25	9810	9810	0.016179178061213	0.22177793234289686	4.409197029355551	0.20828532497181404	0.12238581719757027	4.481599598251409	0.13191403914881555	1.2155241401439658
zgc:113372	E11	chr17:49650844-49651344	17-49650844-49651344	0.02465082589555875	0.0001095437778052569	13837	13837	0.03933772638862026	0.2295432112087901	3.4613108335770097	0.21868143012284905	0.23373961425228282	3.4613108335770097	0.198717220527001	1.028374581279616
zgc:113372	E12	chr17:49651497-49651997	17-49651497-49651997	0.03747844614149333	9.531043826681697e-09	14490	14490	0.08885277598353157	0.22690084914097297	3.6149918877635483	0.22605491068297487	0.22690084914097297	3.6149918877635483	0.22605491068297487	1.0736275303363174
zgc:113372	E13	chr17:49658113-49658613	17-49658113-49658613	0.031197921337434497	1.4486719912605134e-06	21106	21106	0.00768762605675608	0.2215340336648535	4.725652211939059	0.19533317661228555	0.11989756214401742	4.795711920384858	0.19533317661228555	1.3152536167681215
zgc:113372	E14	chr17:49660134-49660634	17-49660134-49660634	0.044572833941609546	1.1533596127381749e-11	23127	23127	-0.08504751788900185	0.2191399186876174	4.717647762119503	0.16755932852018265	0.11687462330006261	4.717647762119503	0.16868646274237536	1.2852020518097322
zgc:113372	E15	chr17:49676260-49676760	17-49676260-49676760	0.017989061428775016	0.0034991208339046572	39253	39253	-0.034561041032725504	0.22151024607386374	4.440554942477726	0.1890688315707616	0.12921431020975385	2.5252381142581375	0.1890688315707616	0.7491693436982025
zgc:113372	E16	chr17:49678519-49679019	17-49678519-49679019	0.08669968016130951	4.61536179536987e-39	41512	41512	0.019561674610432452	0.23343231240786244	4.25022919081008	0.24575846445230448	0.23343231240786244	4.25022919081008	0.24575846445230448	1.2419456852239714
zgc:113372	E17	chr17:49679682-49680182	17-49679682-49680182	0.02843253417697749	1.0078941012616207e-05	42675	42675	-0.0280002853857497	0.22046121161779988	3.8987073356232544	0.2152705133968459	0.22237646934975586	3.8987073356232544	0.18656777827726645	1.1289261440427591
zgc:113372	E18	chr17:49680572-49681072	17-49680572-49681072	0.03978020897789581	1.2176020396503297e-09	43565	43565	-0.03567670816472561	0.22585742422859753	4.212859516622636	0.21473325947357566	0.22585742422859753	4.266870515565138	0.22249835117385883	1.2349350214935741
zgc:113372	E19	chr17:49685795-49686295	17-49685795-49686295	0.0808938849520624	2.9909875659023477e-34	48788	48788	-0.01556896050898259	0.22739438901123316	4.342198975622014	0.21722732813013354	0.22808117679978396	4.408199736128117	0.21722732813013354	1.2693119695974897
zgc:113372	E20	chr17:49697972-49698472	17-49697972-49698472	0.06893663441786302	2.170699254184067e-25	60965	60965	0.0965728025375232	0.21123618334799144	3.486013608363325	0.21668092142285164	0.21791980556529056	3.486013608363325	0.2187809076811238	1.0352446420053407
zgc:113372	E21	chr17:49701954-49702454	17-49701954-49702454	0.051797434329875734	3.921784105135968e-15	64947	64947	-0.02653381750192073	0.21982190736540208	4.488747636882606	0.17290123035929633	0.21982190736540208	4.488747636882606	0.18328423616548875	1.2742651548247335
zgc:113372	E22	chr17:49708637-49709137	17-49708637-49709137	0.06128456932099077	1.8626354980330548e-20	71630	71630	-0.04760593593493829	0.23757498182267114	3.9571991099964756	0.2372688617182217	0.2467696257003609	3.9571991099964756	0.2372688617182217	1.1710517293806408
zgc:113372	E23	chr17:49711681-49712181	17-49711681-49712181	0.0958155891460676	2.714304936067503e-47	74674	74674	0.037981115251726316	0.22060994782538634	4.367625194196284	0.21641845513438704	0.2281364542936502	4.486963338833369	0.21641845513438704	1.2887418757228377
zgc:113372	E24	chr17:49717366-49717866	17-49717366-49717866	0.029377816296853463	5.290918630636276e-06	80359	80359	-0.09108359816671506	0.21234916040974564	4.476436013650344	0.15166703789364358	0.11034377988057467	2.6352891530915743	0.15423906694974882	0.7569434736575354
zgc:113372	E25	chr17:49726535-49727035	17-49726535-49727035	0.04738080965307028	5.939590038157082e-13	89528	89528	-0.014622258559770939	0.2141726590344888	3.849206814309843	0.19919415889027303	0.2159344791199592	3.849206814309843	0.2075035411994948	1.1213017346452676
zgc:113372	E26	chr17:49729537-49730037	17-49729537-49730037	0.016881417160775576	0.00568940655973877	92530	92530	0.040094267661291864	0.22103161890318782	3.902924856504346	0.21504700513180863	0.22593616386930362	3.954756325915452	0.22571200389746277	1.1580627483906965
zgc:113424	E1	chr19:34940212-34940712	19-34940212-34940712	0.02338996411416584	0.00022673972146416735	-58917	58917	-0.004967187872495829	0.3200008781469002	4.55846619223606	0.28859332775296864	0.3285327465383897	4.804851372554073	0.2973662676823103	1.4367041354426828
zgc:113424	E2	chr19:34941074-34941574	19-34941074-34941574	0.036870555937224145	1.6095504316659702e-08	-58055	58055	0.3990026194835383	0.2729331437340992	4.7349902210239705	0.18074946421557492	0.27667622054876617	5.104637578650109	0.20720404702036627	1.4593512993391617
zgc:113424	E3	chr19:34943444-34943944	19-34943444-34943944	0.03652750313997566	2.1556187623765175e-08	-55685	55685	0.020868299302346925	0.277058871139471	4.295480771797881	0.22517444072385928	0.277058871139471	4.295480771797881	0.23146945043774	1.2657080490584678
zgc:113424	E4	chr19:34952422-34952922	19-34952422-34952922	0.025291918654052375	7.469682623908873e-05	-46707	46707	0.0674772088843308	0.33425180876420346	4.004109864620431	0.3365317805939695	0.33425180876420346	4.097249106098514	0.3365317805939695	1.275799123238199
zgc:113424	E5	chr19:34954340-34954840	19-34954340-34954840	0.046496406204376804	1.5406085531328214e-12	-44789	44789	-0.23726771898645654	0.3486393526018479	4.864895236449912	0.26441290396770684	0.43262346168074006	5.132952496621142	0.26441290396770684	1.5488320252162788
zgc:113424	E6	chr19:34974873-34975373	19-34974873-34975373	0.017149164340337752	0.005070395053024826	-24256	24256	0.07390182432402247	0.30345096261133075	3.5154543015179978	0.30995499143497757	0.4396597808382324	4.293933942006029	0.30995499143497757	1.3578316448390424
zgc:113424	E7	chr19:34975451-34975951	19-34975451-34975951	0.06044449350976826	5.982373262925422e-20	-23678	23678	-0.36788181344414517	0.3406131213482982	4.129188276223933	0.2403345474351754	0.3406131213482982	4.129188276223933	0.2724482197635323	1.2638991945125388
zgc:113424	E8	chr19:34983335-34983835	19-34983335-34983835	0.035947499814442306	3.5117100115155295e-08	-15794	15794	0.41076771355964764	0.23852247605398755	3.060326479983034	0.298735880729079	0.23852247605398755	3.060326479983034	0.298735880729079	0.9650481686725312
zgc:113424	E9	chr19:34986271-34986771	19-34986271-34986771	0.04901401394301989	9.761207347452535e-14	-12858	12858	-0.033093542603114826	0.29236969777227045	4.518564802522329	0.23179255688964698	0.29236969777227045	4.518564802522329	0.23179255688964698	1.327716474650867
zgc:113424	E10	chr19:34988839-34989339	19-34988839-34989339	0.031710152084712735	9.93161758619921e-07	-10290	10290	-0.14042807542820276	0.3352908251808306	4.7278056383872125	0.25432704784667215	0.3433072841403388	4.7278056383872125	0.25432704784667215	1.408288789999274
zgc:113424	E11	chr19:34991485-34991985	19-34991485-34991985	0.02461239034946846	0.0001120562263021285	-7644	7644	-0.09218759249854842	0.32512357953609444	4.4930507893201135	0.2538931160337775	0.32512357953609444	4.617388388308245	0.2604290594911182	1.3755466997133905
zgc:113424	E12	chr19:34991999-34992499	19-34991999-34992499	0.037092674438081875	1.3303406146387052e-08	-7130	7130	0.09446552445439535	0.2931986747300737	4.371040396243321	0.23199820402416685	0.3038705756211964	4.371040396243321	0.23199820402416685	1.295507700717767
zgc:113424	E13	chr19:35019437-35019937	19-35019437-35019937	0.03332757452467162	2.9043930091073904e-07	20308	20308	-0.12200168864861945	0.27694038085930733	3.823172484534427	0.19684764455706408	0.2820102958847231	3.8348997859785903	0.19684764455706408	1.1404257404435092
zgc:113424	E14	chr19:35020871-35021371	19-35020871-35021371	0.030949543394367857	1.7361107609913242e-06	21742	21742	0.09004945119997344	0.29554122898627644	3.949112355277314	0.29406956019374647	0.29554122898627644	3.949112355277314	0.29406956019374647	1.2084189264816505
zgc:113424	E15	chr19:35028437-35028937	19-35028437-35028937	0.03256685512245141	5.215261391370219e-07	29308	29308	0.1357803585249376	0.2390183355157991	2.959499660173459	0.23237222579303574	0.29199759780427814	3.1761907425466283	0.23237222579303574	0.9921770037859309
zgc:113424	E16	chr19:35031562-35032062	19-35031562-35032062	0.03941584243495301	1.6995755986333877e-09	32433	32433	0.22970104169656305	0.2683022242443253	3.6379261823886	0.26153358991009706	0.2853384988663741	3.6379261823886	0.298240275103097	1.1280010414297836
zgc:113424	E17	chr19:35032514-35033014	19-35032514-35033014	0.03531689624597779	5.9200245933431316e-08	33385	33385	-0.16390253109553987	0.30811233160429435	4.513046820391274	0.19448389796372617	0.32188289644408136	4.890052301205902	0.19513123307204883	1.4195621654543251
zgc:113424	E18	chr19:35047914-35048414	19-35047914-35048414	0.018391721288454777	0.002913998463393021	48785	48785	-0.15216822068516345	0.3422091696020921	4.39412069974057	0.29382101027267726	0.38081340551621384	4.5825283527397245	0.298695299592458	1.4025008052487768
zgc:113424	E19	chr19:35049849-35050349	19-35049849-35050349	0.026202958475830675	4.2700383230530597e-05	50720	50720	-0.059924669993430726	0.2921719331020217	3.9869446842774967	0.25544983771645136	0.30408945582898755	4.258379144026976	0.25995032033780957	1.2772131804565723
zgc:113424	E20	chr19:35056668-35057168	19-35056668-35057168	0.03983485246112954	1.1579108654719949e-09	57539	57539	0.04371103167823971	0.2824724797365173	3.7845673890467766	0.25445633387301914	0.29721145663937615	3.7845673890467766	0.27600958097810663	1.161629783259782
zgc:113424	E21	chr19:35072610-35073110	19-35072610-35073110	0.03701724419246289	1.4194308264249013e-08	73481	73481	-0.27897460175122224	0.3655287065835021	4.885619469608209	0.2790955353446138	0.3655287065835021	4.885619469608209	0.31782477400504955	1.4788550209372207
zgc:113424	E22	chr19:35073731-35074231	19-35073731-35074231	0.025562519160430845	6.338250964609575e-05	74602	74602	-0.08896343588623894	0.3055029971087028	4.48639179074492	0.25683346929081224	0.3055029971087028	4.48639179074492	0.27022498344690654	1.3383778907361283
zgc:113424	E23	chr19:35076011-35076511	19-35076011-35076511	0.046757661546580405	1.164661633853005e-12	76882	76882	-0.18734518303462913	0.32914579082818546	4.090945477234441	0.28635350782910396	0.372376979880418	4.437308314251162	0.28635350782910396	1.3585015982551438
zgc:113424	E24	chr19:35078264-35078764	19-35078264-35078764	0.0170321090696723	0.00533323568153386	79135	79135	-0.10794091152214333	0.3096741157604464	4.097795130616735	0.2824519962668621	0.37329333648963586	4.74061553840351	0.2824519962668621	1.4333294178901337
zgc:113424	E25	chr19:35078967-35079467	19-35078967-35079467	0.05941043774882906	2.4613713537168324e-19	79838	79838	0.06938062000563675	0.30072378642614683	4.513200240721523	0.29785975287431454	0.30072378642614683	4.513200240721523	0.29785975287431454	1.3528404882568497
zgc:113424	E26	chr19:35082052-35082552	19-35082052-35082552	0.04746501290968204	5.419416088525349e-13	82923	82923	0.022544958768257746	0.316292125451324	4.0057612907628455	0.30501329942400235	0.316292125451324	4.0057612907628455	0.30501329942400235	1.2347118276696418
zgc:113424	E27	chr19:35086993-35087493	19-35086993-35087493	0.04527027323648766	5.611699584541631e-12	87864	87864	0.1910871095159302	0.277716386567452	4.385780375407764	0.26908088304869665	0.3449304828519313	5.265767980850135	0.2816381754808383	1.5529875497715995
zgc:113424	E28	chr19:35088665-35089165	19-35088665-35089165	0.04793516955707963	3.2392555733587365e-13	89536	89536	-0.17518544298194452	0.32039358260203976	4.3832267042424755	0.23896230569126775	0.33806708560373244	4.586035034832303	0.23896230569126775	1.3653723999415126
zgc:113424	E29	chr19:35090387-35090887	19-35090387-35090887	0.037918415218824573	6.489916102649534e-09	91258	91258	-0.08230495995473201	0.2745797605134152	3.635259575278231	0.22733849588550203	0.27960979677801723	3.635259575278231	0.22733849588550203	1.1002272860906903
zgc:113424	E30	chr19:35090911-35091411	19-35090911-35091411	0.04129951795231478	2.936850676777879e-10	91782	91782	-0.15208413893585238	0.3161978564894148	5.36205108149652	0.18169073795398907	0.3161978564894148	5.36205108149652	0.1846048566144054	1.5316036127849377
zgc:113424	E31	chr19:35093716-35094216	19-35093716-35094216	0.020078145838953645	0.0013054463637173427	94587	94587	-0.05108275768187545	0.29265069935379157	3.810218440391008	0.24241215391977072	0.30213415865217047	3.898850678854201	0.24241215391977072	1.1804105870463382
zgc:113424	E32	chr19:35098389-35098889	19-35098389-35098889	0.02877692862732491	7.987586237931644e-06	99260	99260	0.200143099146201	0.26055473642948596	3.712509512660356	0.23996263867753417	0.3247521111097558	4.870911186329639	0.2464993390930857	1.433903409708892
zgc:174154	E1	chr12:16701900-16702400	12-16701900-16702400	0.21168172855247439	2.4097378131288085e-226	-62601	62601	0.4572215944331271	0.2464998118686374	1.9332435857643722	0.23390787078798098	0.18754540582407728	1.4404151866797676	0.13117175305050707	0.48103207256725034
zgc:174154	E2	chr12:16716978-16717478	12-16716978-16717478	0.12541210363752492	9.177622956361688e-80	-47523	47523	0.25010375270408114	0.28847289658162484	2.8728379437172005	0.22810003027719977	0.22177444227356927	1.8193388438243434	0.2494495638924674	0.6308518352278771
zgc:174154	E3	chr12:16742242-16742742	12-16742242-16742742	0.07924434813463976	6.053662213468338e-33	-22259	22259	-0.06081918413842117	0.34005796762359414	3.1971681337277493	0.24456136494475977	0.39444778081614196	2.318986484744774	0.15780169871077207	0.7927563280614205
zgc:174154	E4	chr12:16743167-16743667	12-16743167-16743667	0.10596963724961825	1.9430606955637576e-57	-21334	21334	0.29745631435493786	0.27650522590296195	2.2399376349605826	0.25095988551987564	0.20888030597609872	1.221784164523954	0.2596006027913195	0.47985837449838986
zgc:174154	E5	chr12:16745280-16745780	12-16745280-16745780	0.18397246744352996	1.3608705172253691e-170	-19221	19221	0.25215318260894437	0.28162189360577433	2.1638812632469318	0.23865930165365798	0.3121744692683184	1.1802988708619626	0.15340572413661	0.4736365088706315
zgc:174154	E6	chr12:16746302-16746802	12-16746302-16746802	0.1520090564675427	1.4434899337482304e-116	-18199	18199	0.5916020384726678	0.17926034860112638	1.1905713565382956	0.20764782090470404	0.193200181192108	0.6662443178694257	0.22094554063606944	0.32117209116682394
zgc:174154	E7	chr12:16747935-16748435	12-16747935-16748435	0.08305953884162424	5.248762527596528e-36	-16566	16566	0.23017758283079054	0.2716096034588725	2.208032653291831	0.268753613640818	0.3013395274320165	2.25654761993964	0.1465928801677189	0.7359802240164183
zgc:174154	E8	chr12:16748818-16749318	12-16748818-16749318	0.0778403091244766	7.458346109744471e-32	-15683	15683	0.09188836703301344	0.3294560876177161	3.648867882358011	0.2569616724005973	0.26056360824621577	2.3729267476879095	0.1661856237097605	0.75562209851888
zgc:174154	E9	chr12:16757148-16757648	12-16757148-16757648	0.055522058500874286	4.0543266952493244e-17	-7353	7353	0.22069834295150115	0.3184808662633634	3.529887033651952	0.25583850475334713	0.3642810173415957	3.949402798757395	0.1511772982633415	1.1859751610181566
zgc:174154	E10	chr12:16761641-16762141	12-16761641-16762141	0.02172656614556415	0.000562234556548988	-2860	2860	-0.02363598479534639	0.34798435251715787	2.874674510048394	0.21782150735951147	0.39386042098769214	1.5411905131562773	0.14859853845261803	0.5948512851425626
zgc:174154	E11	chr12:16762190-16762690	12-16762190-16762690	0.061417184231876566	1.5470457055895252e-20	-2311	2311	0.46542762009679844	0.20918341409801705	1.43416553734962	0.20245131314124665	0.2183557597830105	0.7886748002232403	0.11963032140164576	0.3263816164595903
zgc:174154	E12	chr12:16773025-16773525	12-16773025-16773525	0.09381196299587499	2.0590655779032344e-45	8524	8524	0.4756763042065244	0.20895570697579172	1.202003744511261	0.21622169673080133	0.14991550291394629	1.2580794963953945	0.10811084836540066	0.41232487219231734
zgc:174154	E13	chr12:16778486-16778986	12-16778486-16778986	0.10428747947734775	1.098092361978273e-55	13985	13985	0.29204275767577476	0.2966088895447653	2.9078710289715675	0.19303681063292175	0.3438015377281358	1.7182874262104717	0.1063866684737066	0.6043278056096695
zgc:174154	E14	chr12:16815079-16815579	12-16815079-16815579	0.056258915330446746	1.5817623828700385e-17	50578	50578	0.24514424722009737	0.30848094055403324	3.209466619731018	0.22602984683670346	0.33257473956943495	2.1882726952711486	0.23747471995330569	0.7632142216292181
zic2a	E1	chr9:31183816-31184316	9-31183816-31184316	0.10929140042061933	5.55760062274102e-61	-98095	98095	0.05773428006525057	0.2514854963224903	1.8930888441134057	0.2127798803536624	0.29690086740414484	1.9580224526460437	0.18183007957494787	0.6719064879744006
zic2a	E2	chr9:31184482-31184982	9-31184482-31184982	0.26769499398031166	0.0	-97429	97429	0.03063063361467782	0.2377818256247949	1.2506367764554107	0.22371982045564107	0.2383260983618553	1.3895757532973103	0.17264928291725176	0.5031516266901078
zic2a	E3	chr9:31190228-31190728	9-31190228-31190728	0.019971508104352602	0.0013758566838622391	-91683	91683	-0.017463884311517953	0.3471157028751638	5.10622920701116	0.1775792901447861	0.42673989592952466	5.436818244266011	0.13760503829113266	1.578062282840209
zic2a	E4	chr9:31190988-31191488	9-31190988-31191488	0.10686123730503004	2.2297157436462395e-58	-90923	90923	0.07311802336432634	0.30282422117812735	3.765224907540827	0.20372093862700816	0.3482475855346019	3.431800574524376	0.1874341890276633	1.0628511440046169
zic2a	E5	chr9:31194833-31195333	9-31194833-31195333	0.2822903176269026	0.0	-87078	87078	0.2482813973566989	0.20157539211184566	1.0986823651723219	0.20283813310106	0.19830242561737207	0.9503761965266763	0.20776541766890608	0.389632915562735
zic2a	E6	chr9:31195704-31196204	9-31195704-31196204	0.06117501257915234	2.170724088415189e-20	-86207	86207	0.09481445262174408	0.23584811848622037	1.4892190557299452	0.22154404049959187	0.2318974055608994	1.442149889726568	0.19511447361918471	0.5215865004227165
zic2a	E7	chr9:31197418-31197918	9-31197418-31197918	0.266213190246294	0.0	-84493	84493	0.12592747203167567	0.22078114163495893	1.3365713598634732	0.21394540738952966	0.2549990366410335	1.268595001334967	0.21727001378792815	0.49519286981593
zic2a	E8	chr9:31198541-31199041	9-31198541-31199041	0.08674506888923489	4.219615236761918e-39	-83370	83370	0.0611031246107902	0.28380756370179583	2.8230213111809657	0.21008729248672459	0.31779149438950627	2.5514360306864083	0.20066898156084179	0.8352097489736993
zic2a	E9	chr9:31199905-31200405	9-31199905-31200405	0.16502697582277842	2.907457066807378e-137	-82006	82006	0.03980309519693711	0.2208177814156027	1.0038895478730512	0.2012673327414795	0.2478678145850036	1.0686587962814647	0.20095608809324841	0.43664645573700456
zic2a	E10	chr9:31202392-31202892	9-31202392-31202892	0.11394501223825418	3.9206370571224025e-66	-79519	79519	0.034941646275096175	0.3042621835867079	3.6789557237094574	0.22052345681005298	0.33811829596481946	3.727559393314642	0.19011537765973766	1.1336775488954964
zic2a	E11	chr9:31203004-31203504	9-31203004-31203504	0.06681155929137358	5.810429209752555e-24	-78907	78907	-0.033538967541088316	0.25194596407825215	1.410118999624853	0.19711194006697114	0.2530363389700922	1.5680089667328327	0.15094009099036795	0.5460458091178738
