gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_divergence_score	absolute_rank
PLPPR4	20	0	0.0	0.0011929155924213	0.5145515155418022	raw links exist but all filtered out									False	0.8145272979243852			
PLRG1	29	0	0.0	0.0021343390391282	0.3378761339608302	raw links exist but all filtered out									False	0.8145272979243852			
PLS1	17	0	0.0	0.0002621817727423	0.3323973616378822	raw links exist but all filtered out									False	0.8145272979243852			
PLS3	19	0	0.6193699324131012	0.0012594882955654	0.4023818375394751	raw links exist but all filtered out									False	0.8145272979243852			
PLSCR1	18	0	0.0	0.0004530720957645	0.5438457232897408	raw links exist but all filtered out									False	0.8145272979243852			
PLSCR2	23	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
PLSCR3	45	0	0.9866655051708222	0.0011686537414354	0.4393771939602159	raw links exist but all filtered out									False	0.8145272979243852			
PLSCR4	25	0	0.0	0.0002171288256789	0.4992369149449343	raw links exist but all filtered out									False	0.8145272979243852			
PLSCR5	20	0	0.0	0.0002444164958921	0.5976065361733817	raw links exist but all filtered out									False	0.8145272979243852			
PLTP	41	2	0.5506770771741867	0.0021756686159207	0.374185588749906		2.0	1.1520990407010676	1.1520990407010676	1.1520990407010676	1.1716218105776022	0.0195227698765344	1.0	1.098864376455694	False	0.8145272979243852		1.1520990407010676	
PLVAP	52	0	0.5173154473304749	0.000298263713548	0.4692060397954705	raw links exist but all filtered out									False	0.8145272979243852			
PLXDC1	51	0	0.0	0.0006832399570844	0.4218035934013336	raw links exist but all filtered out									False	0.8145272979243852			
PLXDC2	58	0	0.0	0.0013717283224813	0.3603231374949769	raw links exist but all filtered out									False	0.8145272979243852			
PLXNA1	57	0	0.0	0.0032266069940067	0.362811965915531	raw links exist but all filtered out									False	0.8145272979243852			
PLXNA3	39	0	0.0	0.0026067290242886	0.3875952989175792	raw links exist but all filtered out									False	0.8145272979243852			
PLXNA4	130	0	0.0	0.0016507148490757	0.3538898509982058	raw links exist but all filtered out									False	0.8145272979243852			
PLXNB1	29	0	0.0	0.002000370092164	0.3725327736639157	raw links exist but all filtered out									False	0.8145272979243852			
PLXNB2	44	0	0.6877333796024323	0.0016965188302449	0.2569462031683611	raw links exist but all filtered out									False	0.8145272979243852			
PLXNB3	44	0	0.0	0.0002588530065916	0.6706666749791613	raw links exist but all filtered out									False	0.8145272979243852			
PLXNC1	55	0	0.0	0.0023599746966865	0.4145730292336691	raw links exist but all filtered out									False	0.8145272979243852			
PLXND1	57	0	0.7907398343086243	0.0014681056029557	0.4938866448713659	raw links exist but all filtered out									False	0.8145272979243852			
PMAIP1	25	0	0.0	7.66393370760001e-05	0.5825597702306956	raw links exist but all filtered out									False	0.8145272979243852			
PMCH	8	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
PMEL	28	0	0.0	0.0001174118033859	0.7159810386087795	raw links exist but all filtered out									False	0.8145272979243852			
PMEPA1	61	0	0.0	0.0025647864070641	0.4575975418498793	raw links exist but all filtered out									False	0.8145272979243852			
PMFBP1	42	0	0.0	9.152362770621116e-05	0.5809185431845751	raw links exist but all filtered out									False	0.8145272979243852			
PML	45	0	0.0	0.0004296592255906	0.4399039177257166	raw links exist but all filtered out									False	0.8145272979243852			
PMM1	43	0	0.0	0.0039225887115096	0.3224805055964837	raw links exist but all filtered out									False	0.8145272979243852			
PMM2	46	0	0.0	0.0004585005262738	0.3348590082205911	raw links exist but all filtered out									False	0.8145272979243852			
PMP2	33	0	0.630619016289711	0.0010786666968789	0.3853823701283488	raw links exist but all filtered out									False	0.8145272979243852			
PMP22	39	2	0.5374431610107422	0.0016468268132669	0.3723175780858144		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	0.8145272979243852		0.0	
PMPCA	61	0	0.0	0.0016426532791108	0.4296085384820618	raw links exist but all filtered out									False	0.8145272979243852			
PMPCB	18	0	0.0	0.0023779688687917	0.4141856524092945	raw links exist but all filtered out									False	0.8145272979243852			
PMS2	21	0	0.0	0.0002704746742834	0.4053750244045702	raw links exist but all filtered out									False	0.8145272979243852			
PNCK	45	0	0.0	0.0068249347692662	0.461596487055643	raw links exist but all filtered out									False	0.8145272979243852			
PNISR	31	0	0.0	0.0026216572321136	0.301189395443514	raw links exist but all filtered out									False	0.8145272979243852			
PNKD	36	0	1.3372763514518735	0.0065865466580402	0.3472454344274043	raw links exist but all filtered out									False	0.8145272979243852			
PNKP	36	0	0.0	0.0012136818690467	0.5127944474972442	raw links exist but all filtered out									False	0.8145272979243852			
PNLDC1	27	0	0.0	4.659848695340954e-06	0.5995951110812899	raw links exist but all filtered out									False	0.8145272979243852			
PNLIP	32	0	0.0	7.618429869917832e-05	0.6740520370055069	raw links exist but all filtered out									False	0.8145272979243852			
PNLIPRP1	36	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
PNLIPRP3	32	0	0.0	3.965789840557879e-05	0.8234892116864669	raw links exist but all filtered out									False	0.8145272979243852			
PNMA1	33	0	0.8847801774740217	0.0092868140667362	0.382726923994939	raw links exist but all filtered out									False	0.8145272979243852			
PNMA2	49	0	1.025510574579239	0.005542305731869	0.3337674748188705	raw links exist but all filtered out									False	0.8145272979243852			
PNMA3	13	0	0.4813175827264785	0.0029700318386947	0.2978747436139339	raw links exist but all filtered out									False	0.8145272979243852			
PNMA5	15	0	0.0	0.0001175373565214	0.4908912348950088	raw links exist but all filtered out									False	0.8145272979243852			
PNMA6A	13	0	0.0	0.0028221832094024	0.4932882224920246	raw links exist but all filtered out									False	0.8145272979243852			
PNMA6E	33	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
PNMA6F	24	0	0.0	0.0012984410976803	0.4423177207233832	raw links exist but all filtered out									False	0.8145272979243852			
PNMA8A	50	0	0.8603827798366546	0.0030947633066462	0.3108304002671758	raw links exist but all filtered out									False	0.8145272979243852			
PNMA8B	54	0	0.0	0.0025561560016905	0.4183260656105364	raw links exist but all filtered out									False	0.8145272979243852			
PNMA8C	51	0	0.0	0.0021085011734144	0.4800308669701192	raw links exist but all filtered out									False	0.8145272979243852			
PNN	13	0	0.0	0.0027540973823536	0.3171405248234367	raw links exist but all filtered out									False	0.8145272979243852			
PNO1	18	0	0.0	0.0007006733152135	0.4834788320015519	raw links exist but all filtered out									False	0.8145272979243852			
PNOC	56	0	1.0860651826858525	0.0088255416005744	0.3690745494019508	raw links exist but all filtered out									False	0.8145272979243852			
PNP	22	0	0.0	0.0004534514891652	0.2689398944774694	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA1	43	0	0.0	0.0001068292047522	0.7501349089403362	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA2	60	0	0.0	0.0009055112423742	0.4526580676476615	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA3	54	0	0.0	0.0018632858623283	0.4204435967193243	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA4	15	0	0.0	0.0004535972676183	0.346188663193907	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA5	45	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA6	30	0	0.0	0.0024322721733995	0.4390716896748509	raw links exist but all filtered out									False	0.8145272979243852			
PNPLA7	56	0	0.0	0.0002567883129196	0.7099196774485947	raw links exist but all filtered out									False	0.8145272979243852			
PNPT1	26	0	0.0	0.0012713005156808	0.4390044194611587	raw links exist but all filtered out									False	0.8145272979243852			
PNRC2	31	0	0.0	0.0023115554887142	0.3197972442394188	raw links exist but all filtered out									False	0.8145272979243852			
POC1A	54	0	0.0	0.0002023039501155	0.3865599165300761	raw links exist but all filtered out									False	0.8145272979243852			
POC1B	31	0	0.0	0.0005322557972121	0.4429743313425223	raw links exist but all filtered out									False	0.8145272979243852			
POC5	21	0	0.0	0.0004551515515771	0.4066427275984179	raw links exist but all filtered out									False	0.8145272979243852			
PODNL1	44	0	0.0	0.000693520445817	0.50860795973344	raw links exist but all filtered out									False	0.8145272979243852			
PODXL	36	0	0.0	0.0016811523233349	0.4615842585451095	raw links exist but all filtered out									False	0.8145272979243852			
PODXL2	60	0	1.2806330823898318	0.0166378307406827	0.3636484631737512	raw links exist but all filtered out									False	0.8145272979243852			
POF1B	5	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852			
POFUT1	43	0	0.0	0.0007606177764335	0.3433379281938038	raw links exist but all filtered out									False	0.8145272979243852			
POFUT2	48	0	0.2858622372150421	0.000996846870551	0.4063724432908284	raw links exist but all filtered out									False	0.8145272979243852			
POGK	27	0	0.0	0.0016416801783084	0.4736885179210974	raw links exist but all filtered out									False	0.8145272979243852			
POGLUT1	22	0	0.0	0.0007580502472863	0.4808424903124071	raw links exist but all filtered out									False	0.8145272979243852			
POGLUT2	27	0	0.0	0.0008461773490081	0.4707107299528594	raw links exist but all filtered out									False	0.8145272979243852			
POLA1	28	0	0.0	0.0004145638389741	0.431644998255968	raw links exist but all filtered out									False	0.8145272979243852			
POLB	42	0	0.0	0.0024622137034449	0.2785054481034663	raw links exist but all filtered out									False	0.8145272979243852			
POLD1	49	0	0.624363186955452	0.0005319291952103	0.4367829517391628	raw links exist but all filtered out									False	0.8145272979243852			
POLD2	37	0	0.0	0.0041128735132017	0.3468012591725941	raw links exist but all filtered out									False	0.8145272979243852			
POLD3	49	0	0.0	0.0011798865363781	0.412403475129398	raw links exist but all filtered out									False	0.8145272979243852			
POLD4	42	0	0.0	0.0006981397951562	0.3653948242227282	raw links exist but all filtered out									False	0.8145272979243852			
POLDIP2	28	0	0.0	0.0023840260655685	0.2906036113092897	raw links exist but all filtered out									False	0.8145272979243852			
POLDIP3	33	0	0.6564070069789887	0.0038413795391188	0.2728570496493309	raw links exist but all filtered out									False	0.8145272979243852			
POLE	46	0	0.0	0.0018154131803003	0.364083303719006	raw links exist but all filtered out									False	0.8145272979243852			
POLE2	25	0	0.0	0.000909856270443	0.4372425758537294	raw links exist but all filtered out									False	0.8145272979243852			
POLE3	37	0	0.0	0.0012138263267835	0.2732011540977961	raw links exist but all filtered out									False	0.8145272979243852			
POLG	66	0	0.0	0.000816041475058	0.3860548726602283	raw links exist but all filtered out									False	0.8145272979243852			
POLG2	26	0	0.0	0.0005425979406694	0.5721513161480198	raw links exist but all filtered out									False	0.8145272979243852			
POLH	39	0	0.0	0.0013823151997415	0.4833917504251155	raw links exist but all filtered out									False	0.8145272979243852			
POLI	19	0	0.0	0.0003828928767901	0.3315794642346624	raw links exist but all filtered out									False	0.8145272979243852			
POLK	29	0	0.0	0.0009979525840444	0.3721458382146055	raw links exist but all filtered out									False	0.8145272979243852			
POLL	48	0	0.0	0.0007749920977556	0.4589096473508141	raw links exist but all filtered out									False	0.8145272979243852			
POLM	37	0	0.0	0.0002104061407575	0.489426107535598	raw links exist but all filtered out									False	0.8145272979243852			
POLN	42	0	0.0	0.0009327756575079	0.5391927691792582	raw links exist but all filtered out									False	0.8145272979243852			
POLQ	16	0	0.0	0.0002458837052632	0.5681005625243398	raw links exist but all filtered out									False	0.8145272979243852			
POLR1A	47	0	0.0	0.0007710248304552	0.3356362014366656	raw links exist but all filtered out									False	0.8145272979243852			
POLR1C	37	0	0.0	0.0024691943568353	0.4052704567042774	raw links exist but all filtered out									False	0.8145272979243852			
POLR1D	42	0	0.8393935692310333	0.0034295696095116	0.2947594195496276	raw links exist but all filtered out									False	0.8145272979243852			
POLR1E	29	0	0.0	0.0012678044476642	0.4783408944108831	raw links exist but all filtered out									False	0.8145272979243852			
POLR2A	48	0	0.5326892444491387	0.0032604205782746	0.4052967254526094	raw links exist but all filtered out									False	0.8145272979243852			
POLR2B	38	0	0.0	0.0039213107692407	0.4134261435368996	raw links exist but all filtered out									False	0.8145272979243852			
POLR2C	38	0	0.4116330078244209	0.0018727913283328	0.4264444670729699	raw links exist but all filtered out									False	0.8145272979243852			
POLR2D	19	0	0.6471135169267654	0.0021137988970577	0.434188003611712	raw links exist but all filtered out									False	0.8145272979243852			
POLR2E	49	0	1.287202949523926	0.0129542872508375	0.3237604201999511	raw links exist but all filtered out									False	0.8145272979243852			
POLR2F	63	0	1.1626748299598693	0.0104025893182317	0.3123881582255191	raw links exist but all filtered out									False	0.8145272979243852			
POLR2G	48	0	1.2275431561470032	0.0051808063143392	0.2846401399493203	raw links exist but all filtered out									False	0.8145272979243852			
POLR2H	45	0	0.0	0.0030540855232269	0.3677411344629409	raw links exist but all filtered out									False	0.8145272979243852			
POLR2I	29	0	1.2570123970508575	0.0169889810923008	0.3123650309776954	raw links exist but all filtered out									False	0.8145272979243852			
